,data_indexes,lables,Latitude,Longitude,Parent Incident Type
3,3,2,42.911,-78.808,Assault
14,14,2,42.93,-78.802,Theft of Vehicle
18,19,2,42.902,-78.839,Theft
19,20,2,42.936,-78.819,Breaking & Entering
20,22,2,42.953,-78.841,Theft of Vehicle
23,26,2,42.902,-78.839,Theft
27,30,2,42.915,-78.814,Theft
28,31,2,42.912,-78.821,Theft of Vehicle
33,36,2,42.902,-78.839,Robbery
35,39,2,42.948,-78.84,Robbery
37,41,2,42.921,-78.848,Theft of Vehicle
39,43,2,42.933,-78.835,Theft of Vehicle
40,44,2,42.94,-78.822,Theft
42,46,2,42.916,-78.821,Theft of Vehicle
44,48,2,42.919,-78.825,Robbery
53,58,2,42.939,-78.835,Theft
57,62,2,42.923,-78.848,Theft of Vehicle
60,66,2,42.942,-78.807,Theft
63,69,2,42.923,-78.8,Theft of Vehicle
65,71,2,42.906,-78.811,Theft of Vehicle
66,72,2,42.926,-78.817,Robbery
71,77,2,42.938,-78.823,Assault
73,79,2,42.954,-78.837,Assault
75,81,2,42.942,-78.802,Theft of Vehicle
80,86,2,42.932,-78.813,Theft of Vehicle
85,93,2,42.923,-78.809,Theft of Vehicle
86,94,2,42.926,-78.814,Theft
87,95,2,42.916,-78.84,Assault
88,96,2,42.924,-78.813,Theft
91,99,2,42.933,-78.815,Assault
98,106,2,42.916,-78.83,Theft of Vehicle
100,108,2,42.912,-78.846,Theft of Vehicle
102,110,2,42.923,-78.815,Assault
104,112,2,42.916,-78.813,Theft
105,113,2,42.911,-78.81,Assault
109,117,2,42.948,-78.814,Theft
111,120,2,42.911,-78.809,Theft
119,129,2,42.94,-78.817,Theft of Vehicle
120,130,2,42.925,-78.815,Breaking & Entering
121,131,2,42.942,-78.808,Theft of Vehicle
122,132,2,42.922,-78.805,Assault
124,135,2,42.916,-78.845,Assault
126,137,2,42.918,-78.829,Assault
127,138,2,42.91,-78.815,Theft of Vehicle
128,140,2,42.921,-78.809,Theft
130,142,2,42.926,-78.814,Theft of Vehicle
133,145,2,42.955,-78.827,Breaking & Entering
135,147,2,42.938,-78.84,Theft
138,151,2,42.916,-78.799,Theft of Vehicle
140,153,2,42.947,-78.815,Assault
144,157,2,42.928,-78.851,Assault
145,158,2,42.914,-78.828,Breaking & Entering
149,162,2,42.947,-78.805,Breaking & Entering
151,164,2,42.906,-78.833,Assault
155,168,2,42.95,-78.827,Theft
156,169,2,42.925,-78.848,Breaking & Entering
161,174,2,42.942,-78.836,Breaking & Entering
166,179,2,42.916,-78.844,Theft
167,180,2,42.948,-78.805,Theft
169,183,2,42.918,-78.829,Theft
171,185,2,42.916,-78.801,Assault
172,186,2,42.938,-78.821,Assault
173,187,2,42.913,-78.839,Assault
174,188,2,42.937,-78.838,Theft
175,189,2,42.951,-78.828,Theft
185,199,2,42.905,-78.835,Theft
186,200,2,42.914,-78.815,Theft
187,201,2,42.916,-78.802,Theft of Vehicle
188,202,2,42.927,-78.825,Theft of Vehicle
189,203,2,42.903,-78.839,Theft
190,204,2,42.926,-78.811,Theft
198,213,2,42.943,-78.822,Theft of Vehicle
203,218,2,42.941,-78.82,Assault
205,220,2,42.91,-78.843,Theft of Vehicle
206,221,2,42.941,-78.836,Theft
208,223,2,42.914,-78.829,Theft of Vehicle
210,225,2,42.94,-78.837,Breaking & Entering
212,228,2,42.907,-78.827,Breaking & Entering
213,229,2,42.904,-78.816,Assault
214,230,2,42.912,-78.816,Theft
215,231,2,42.937,-78.808,Theft
222,238,2,42.936,-78.834,Robbery
227,243,2,42.918,-78.829,Theft
229,245,2,42.926,-78.811,Assault
238,254,2,42.943,-78.82,Theft of Vehicle
240,256,2,42.931,-78.804,Assault
249,265,2,42.93,-78.802,Assault
252,268,2,42.939,-78.837,Breaking & Entering
262,278,2,42.921,-78.811,Theft
264,280,2,42.942,-78.802,Theft
268,284,2,42.947,-78.825,Theft
273,289,2,42.921,-78.804,Assault
278,295,2,42.923,-78.812,Breaking & Entering
282,299,2,42.939,-78.822,Assault
284,301,2,42.929,-78.85,Theft of Vehicle
292,310,2,42.903,-78.815,Assault
296,314,2,42.905,-78.816,Breaking & Entering
302,321,2,42.945,-78.813,Theft
303,322,2,42.914,-78.838,Theft of Vehicle
305,324,2,42.935,-78.811,Theft
306,325,2,42.914,-78.809,Theft
308,327,2,42.943,-78.823,Theft of Vehicle
311,330,2,42.936,-78.817,Breaking & Entering
313,332,2,42.937,-78.804,Theft
328,347,2,42.945,-78.818,Assault
332,351,2,42.939,-78.84,Theft
333,352,2,42.915,-78.812,Breaking & Entering
335,354,2,42.931,-78.802,Theft
338,357,2,42.903,-78.833,Breaking & Entering
340,359,2,42.933,-78.839,Theft
341,360,2,42.951,-78.826,Theft
344,363,2,42.912,-78.806,Theft of Vehicle
345,364,2,42.921,-78.847,Theft of Vehicle
348,369,2,42.928,-78.852,Breaking & Entering
349,370,2,42.948,-78.814,Theft of Vehicle
350,371,2,42.907,-78.839,Theft
355,376,2,42.951,-78.831,Theft of Vehicle
358,379,2,42.901,-78.825,Breaking & Entering
367,388,2,42.916,-78.843,Theft of Vehicle
369,390,2,42.935,-78.811,Breaking & Entering
372,393,2,42.916,-78.848,Assault
378,400,2,42.941,-78.801,Theft of Vehicle
379,401,2,42.912,-78.828,Sexual Offense
384,406,2,42.927,-78.819,Assault
388,410,2,42.946,-78.812,Theft of Vehicle
395,417,2,42.919,-78.839,Robbery
397,419,2,42.932,-78.803,Theft
403,425,2,42.918,-78.829,Assault
404,426,2,42.909,-78.842,Breaking & Entering
410,432,2,42.919,-78.85,Theft
411,433,2,42.911,-78.806,Assault
415,437,2,42.932,-78.811,Theft
423,445,2,42.916,-78.813,Theft
424,446,2,42.955,-78.827,Breaking & Entering
426,448,2,42.941,-78.852,Theft
433,455,2,42.923,-78.802,Theft
434,456,2,42.916,-78.813,Assault
441,463,2,42.911,-78.802,Theft of Vehicle
442,464,2,42.951,-78.826,Theft of Vehicle
443,466,2,42.948,-78.842,Theft
444,467,2,42.936,-78.814,Assault
447,470,2,42.918,-78.829,Assault
448,471,2,42.948,-78.842,Theft
450,473,2,42.916,-78.84,Theft of Vehicle
458,482,2,42.902,-78.831,Theft
465,490,2,42.904,-78.833,Theft
466,491,2,42.922,-78.806,Breaking & Entering
471,497,2,42.94,-78.816,Theft
472,498,2,42.933,-78.816,Robbery
473,499,2,42.941,-78.835,Theft
474,500,2,42.92,-78.828,Theft of Vehicle
475,501,2,42.93,-78.803,Theft
477,503,2,42.957,-78.839,Theft of Vehicle
478,504,2,42.938,-78.851,Theft
485,512,2,42.957,-78.824,Theft of Vehicle
486,513,2,42.94,-78.816,Theft
487,514,2,42.944,-78.813,Breaking & Entering
488,515,2,42.956,-78.827,Breaking & Entering
490,517,2,42.923,-78.815,Assault
501,528,2,42.92,-78.847,Theft
503,530,2,42.942,-78.836,Theft
505,532,2,42.905,-78.81,Theft
507,535,2,42.901,-78.835,Breaking & Entering
509,537,2,42.948,-78.842,Theft
513,541,2,42.92,-78.843,Theft of Vehicle
523,552,2,42.902,-78.832,Assault
532,561,2,42.942,-78.813,Assault
536,565,2,42.921,-78.823,Theft
540,569,2,42.927,-78.817,Theft
543,572,2,42.907,-78.842,Theft of Vehicle
544,573,2,42.941,-78.813,Robbery
546,575,2,42.955,-78.843,Theft of Vehicle
550,579,2,42.932,-78.841,Theft of Vehicle
553,582,2,42.942,-78.836,Robbery
556,585,2,42.939,-78.835,Robbery
558,587,2,42.93,-78.849,Theft
559,588,2,42.914,-78.845,Sexual Offense
562,591,2,42.948,-78.829,Theft
566,596,2,42.915,-78.826,Robbery
568,598,2,42.94,-78.816,Theft
570,600,2,42.912,-78.813,Theft
579,609,2,42.913,-78.814,Robbery
582,612,2,42.93,-78.809,Homicide
585,615,2,42.921,-78.802,Assault
586,616,2,42.943,-78.823,Theft
587,617,2,42.949,-78.819,Assault
592,622,2,42.931,-78.802,Assault
593,624,2,42.906,-78.834,Assault
596,627,2,42.939,-78.841,Theft of Vehicle
601,632,2,42.918,-78.829,Sexual Offense
608,639,2,42.906,-78.828,Assault
609,640,2,42.908,-78.813,Assault
610,641,2,42.916,-78.846,Theft of Vehicle
612,644,2,42.924,-78.824,Theft
613,645,2,42.948,-78.825,Theft of Vehicle
619,653,2,42.915,-78.823,Breaking & Entering
622,656,2,42.953,-78.838,Theft of Vehicle
624,659,2,42.936,-78.813,Assault
625,661,2,42.911,-78.842,Theft
627,663,2,42.903,-78.833,Breaking & Entering
628,664,2,42.943,-78.803,Theft
629,665,2,42.925,-78.813,Robbery
634,670,2,42.919,-78.823,Breaking & Entering
638,676,2,42.942,-78.813,Theft
642,680,2,42.906,-78.812,Theft
643,681,2,42.905,-78.826,Theft
651,689,2,42.914,-78.828,Assault
654,692,2,42.927,-78.848,Theft
658,696,2,42.949,-78.838,Sexual Offense
660,698,2,42.935,-78.812,Assault
661,699,2,42.906,-78.835,Assault
662,700,2,42.942,-78.835,Theft of Vehicle
665,703,2,42.904,-78.831,Theft of Vehicle
668,706,2,42.94,-78.823,Theft
670,708,2,42.918,-78.829,Assault
673,711,2,42.915,-78.802,Breaking & Entering
675,714,2,42.938,-78.821,Assault
678,717,2,42.921,-78.836,Assault
687,727,2,42.937,-78.815,Assault
690,730,2,42.935,-78.811,Assault
691,731,2,42.945,-78.814,Breaking & Entering
695,735,2,42.931,-78.8,Assault
703,743,2,42.925,-78.847,Theft
710,750,2,42.935,-78.8,Sexual Offense
716,757,2,42.954,-78.828,Breaking & Entering
718,759,2,42.927,-78.799,Theft of Vehicle
723,764,2,42.946,-78.823,Assault
726,767,2,42.903,-78.833,Sexual Offense
727,768,2,42.937,-78.822,Theft of Vehicle
733,775,2,42.924,-78.826,Theft of Vehicle
737,779,2,42.904,-78.823,Assault
738,780,2,42.927,-78.823,Breaking & Entering
751,793,2,42.904,-78.832,Robbery
753,795,2,42.918,-78.829,Assault
755,797,2,42.905,-78.832,Theft of Vehicle
763,806,2,42.907,-78.824,Assault
766,810,2,42.951,-78.826,Theft of Vehicle
767,811,2,42.909,-78.82,Theft
771,816,2,42.93,-78.804,Theft of Vehicle
784,832,2,42.938,-78.84,Theft
787,835,2,42.936,-78.812,Theft
796,844,2,42.946,-78.808,Theft
799,847,2,42.903,-78.839,Theft
804,854,2,42.902,-78.809,Theft
810,861,2,42.904,-78.813,Theft
813,864,2,42.906,-78.821,Theft
815,866,2,42.914,-78.803,Assault
817,868,2,42.94,-78.806,Theft of Vehicle
819,870,2,42.94,-78.816,Theft
820,871,2,42.915,-78.82,Robbery
832,883,2,42.903,-78.83,Assault
836,887,2,42.948,-78.814,Theft of Vehicle
839,890,2,42.948,-78.806,Theft of Vehicle
840,891,2,42.907,-78.828,Theft of Vehicle
847,900,2,42.931,-78.848,Theft of Vehicle
849,902,2,42.935,-78.821,Assault
855,908,2,42.937,-78.808,Theft
858,912,2,42.91,-78.806,Theft
865,920,2,42.906,-78.818,Assault
866,921,2,42.95,-78.83,Theft
869,924,2,42.938,-78.814,Theft
871,926,2,42.927,-78.822,Theft of Vehicle
873,928,2,42.94,-78.823,Theft
875,930,2,42.909,-78.824,Assault
876,931,2,42.941,-78.835,Assault
878,933,2,42.907,-78.84,Theft
880,935,2,42.917,-78.812,Theft
888,944,2,42.927,-78.826,Theft of Vehicle
892,948,2,42.905,-78.827,Theft
896,953,2,42.951,-78.826,Theft
903,960,2,42.945,-78.815,Assault
910,967,2,42.907,-78.824,Breaking & Entering
911,968,2,42.948,-78.821,Breaking & Entering
912,969,2,42.947,-78.844,Breaking & Entering
913,970,2,42.938,-78.818,Theft
916,973,2,42.923,-78.851,Theft
919,977,2,42.933,-78.804,Assault
920,978,2,42.916,-78.813,Assault
922,980,2,42.948,-78.823,Assault
923,981,2,42.947,-78.817,Breaking & Entering
924,982,2,42.939,-78.84,Theft
925,983,2,42.907,-78.828,Theft of Vehicle
927,985,2,42.91,-78.811,Robbery
928,986,2,42.918,-78.829,Assault
931,989,2,42.945,-78.811,Theft
932,990,2,42.924,-78.812,Breaking & Entering
934,992,2,42.948,-78.814,Theft
938,996,2,42.904,-78.801,Theft
959,1019,2,42.95,-78.83,Theft
961,1021,2,42.916,-78.809,Theft of Vehicle
964,1024,2,42.935,-78.833,Theft
967,1027,2,42.914,-78.816,Theft
979,1040,2,42.942,-78.835,Breaking & Entering
980,1041,2,42.906,-78.8,Breaking & Entering
983,1044,2,42.947,-78.803,Theft
984,1045,2,42.949,-78.813,Theft
985,1046,2,42.958,-78.833,Theft
987,1048,2,42.911,-78.823,Theft
988,1049,2,42.9,-78.826,Theft
991,1053,2,42.947,-78.814,Theft of Vehicle
992,1054,2,42.94,-78.835,Assault
1000,1063,2,42.94,-78.819,Theft
1004,1067,2,42.91,-78.821,Theft of Vehicle
1008,1071,2,42.937,-78.842,Theft of Vehicle
1014,1077,2,42.943,-78.814,Theft of Vehicle
1021,1086,2,42.917,-78.824,Theft of Vehicle
1025,1090,2,42.93,-78.814,Assault
1028,1093,2,42.958,-78.833,Theft
1031,1096,2,42.902,-78.839,Assault
1033,1098,2,42.918,-78.829,Theft of Vehicle
1040,1105,2,42.929,-78.816,Assault
1041,1106,2,42.904,-78.827,Theft of Vehicle
1043,1109,2,42.933,-78.831,Theft
1046,1112,2,42.92,-78.8,Breaking & Entering
1049,1115,2,42.917,-78.809,Theft
1052,1118,2,42.906,-78.804,Theft of Vehicle
1054,1120,2,42.944,-78.821,Assault
1057,1125,2,42.912,-78.811,Theft of Vehicle
1058,1126,2,42.934,-78.837,Theft
1059,1127,2,42.926,-78.814,Theft
1062,1130,2,42.907,-78.824,Assault
1065,1135,2,42.917,-78.803,Theft of Vehicle
1068,1139,2,42.95,-78.83,Theft of Vehicle
1069,1140,2,42.941,-78.804,Theft
1073,1144,2,42.912,-78.842,Assault
1074,1145,2,42.941,-78.814,Theft
1076,1147,2,42.927,-78.815,Assault
1081,1152,2,42.944,-78.812,Assault
1084,1155,2,42.925,-78.847,Theft of Vehicle
1092,1165,2,42.908,-78.814,Assault
1093,1166,2,42.913,-78.839,Theft
1094,1167,2,42.903,-78.839,Theft
1097,1170,2,42.948,-78.842,Theft
1101,1175,2,42.904,-78.839,Assault
1104,1178,2,42.923,-78.812,Theft
1106,1180,2,42.919,-78.82,Breaking & Entering
1115,1189,2,42.924,-78.813,Assault
1116,1190,2,42.914,-78.838,Theft of Vehicle
1117,1191,2,42.914,-78.808,Assault
1130,1205,2,42.932,-78.805,Theft of Vehicle
1132,1207,2,42.928,-78.816,Breaking & Entering
1134,1210,2,42.918,-78.829,Theft
1135,1211,2,42.913,-78.807,Assault
1136,1212,2,42.949,-78.83,Theft
1137,1213,2,42.904,-78.81,Theft
1142,1219,2,42.918,-78.829,Assault
1145,1222,2,42.904,-78.824,Theft
1150,1228,2,42.933,-78.827,Robbery
1154,1232,2,42.936,-78.814,Assault
1156,1234,2,42.91,-78.807,Breaking & Entering
1166,1244,2,42.932,-78.801,Theft of Vehicle
1167,1245,2,42.922,-78.822,Assault
1168,1246,2,42.904,-78.813,Breaking & Entering
1170,1248,2,42.933,-78.837,Assault
1173,1251,2,42.931,-78.831,Assault
1176,1256,2,42.913,-78.814,Theft
1177,1258,2,42.903,-78.812,Assault
1181,1262,2,42.942,-78.819,Sexual Offense
1183,1264,2,42.932,-78.819,Theft of Vehicle
1185,1266,2,42.939,-78.813,Assault
1186,1267,2,42.902,-78.825,Theft of Vehicle
1187,1269,2,42.942,-78.837,Theft
1190,1272,2,42.907,-78.805,Breaking & Entering
1192,1274,2,42.911,-78.811,Theft
1194,1276,2,42.958,-78.833,Theft
1195,1277,2,42.927,-78.817,Theft
1198,1280,2,42.903,-78.825,Theft
1202,1284,2,42.914,-78.838,Theft
1206,1288,2,42.942,-78.825,Robbery
1211,1293,2,42.913,-78.845,Assault
1212,1294,2,42.906,-78.826,Theft of Vehicle
1217,1299,2,42.918,-78.829,Assault
1218,1300,2,42.944,-78.849,Assault
1219,1301,2,42.912,-78.806,Theft
1221,1303,2,42.914,-78.838,Robbery
1238,1320,2,42.907,-78.826,Breaking & Entering
1240,1323,2,42.92,-78.799,Theft
1241,1325,2,42.93,-78.826,Breaking & Entering
1242,1326,2,42.942,-78.816,Theft
1245,1329,2,42.906,-78.8,Theft
1246,1330,2,42.93,-78.836,Theft
1250,1334,2,42.901,-78.827,Theft
1251,1335,2,42.945,-78.807,Breaking & Entering
1260,1345,2,42.915,-78.848,Assault
1265,1350,2,42.918,-78.811,Breaking & Entering
1274,1359,2,42.923,-78.807,Theft of Vehicle
1276,1361,2,42.947,-78.805,Assault
1277,1362,2,42.901,-78.832,Theft of Vehicle
1278,1363,2,42.94,-78.822,Theft of Vehicle
1279,1364,2,42.907,-78.805,Robbery
1287,1372,2,42.958,-78.833,Theft
1289,1374,2,42.923,-78.837,Theft
1292,1377,2,42.924,-78.813,Theft
1294,1379,2,42.931,-78.812,Theft
1296,1381,2,42.94,-78.816,Theft
1297,1382,2,42.946,-78.826,Theft
1299,1384,2,42.907,-78.826,Assault
1301,1387,2,42.91,-78.84,Theft
1303,1389,2,42.947,-78.849,Theft
1304,1390,2,42.948,-78.826,Theft
1308,1394,2,42.942,-78.828,Theft
1309,1395,2,42.938,-78.85,Theft
1311,1397,2,42.944,-78.818,Theft
1313,1399,2,42.906,-78.818,Breaking & Entering
1316,1402,2,42.947,-78.829,Theft
1318,1404,2,42.947,-78.836,Theft
1319,1405,2,42.917,-78.801,Theft
1325,1412,2,42.951,-78.827,Assault
1329,1416,2,42.91,-78.803,Assault
1332,1419,2,42.907,-78.828,Theft of Vehicle
1335,1422,2,42.944,-78.822,Assault
1339,1426,2,42.909,-78.82,Assault
1342,1430,2,42.922,-78.831,Theft of Vehicle
1343,1431,2,42.94,-78.816,Theft
1347,1436,2,42.914,-78.8,Theft
1350,1439,2,42.95,-78.826,Robbery
1351,1440,2,42.915,-78.807,Theft of Vehicle
1353,1442,2,42.934,-78.814,Breaking & Entering
1355,1444,2,42.904,-78.825,Theft of Vehicle
1356,1445,2,42.905,-78.816,Assault
1360,1450,2,42.919,-78.813,Theft
1362,1452,2,42.919,-78.82,Breaking & Entering
1363,1453,2,42.911,-78.82,Assault
1364,1454,2,42.904,-78.816,Theft
1368,1458,2,42.954,-78.828,Assault
1374,1464,2,42.955,-78.829,Theft of Vehicle
1378,1468,2,42.923,-78.809,Theft of Vehicle
1379,1469,2,42.904,-78.825,Theft of Vehicle
1382,1472,2,42.951,-78.826,Assault
1384,1474,2,42.955,-78.838,Assault
1385,1475,2,42.949,-78.825,Assault
1386,1477,2,42.941,-78.805,Breaking & Entering
1392,1483,2,42.942,-78.835,Assault
1393,1484,2,42.912,-78.816,Theft
1396,1487,2,42.943,-78.813,Assault
1397,1488,2,42.918,-78.829,Assault
1401,1492,2,42.954,-78.844,Theft of Vehicle
1403,1494,2,42.941,-78.819,Theft
1407,1498,2,42.935,-78.817,Theft
1409,1500,2,42.914,-78.838,Theft
1420,1512,2,42.943,-78.839,Theft
1424,1516,2,42.927,-78.814,Theft of Vehicle
1425,1517,2,42.913,-78.841,Theft
1426,1518,2,42.922,-78.829,Assault
1428,1520,2,42.931,-78.848,Breaking & Entering
1435,1528,2,42.932,-78.799,Robbery
1437,1531,2,42.949,-78.808,Theft
1440,1534,2,42.946,-78.801,Theft
1442,1537,2,42.953,-78.829,Theft
1444,1539,2,42.956,-78.83,Assault
1446,1542,2,42.906,-78.832,Theft of Vehicle
1447,1543,2,42.903,-78.814,Breaking & Entering
1448,1544,2,42.9,-78.84,Theft
1450,1546,2,42.923,-78.825,Theft
1452,1548,2,42.915,-78.839,Theft of Vehicle
1453,1549,2,42.951,-78.826,Assault
1454,1550,2,42.942,-78.832,Theft
1455,1551,2,42.933,-78.831,Breaking & Entering
1457,1553,2,42.958,-78.827,Breaking & Entering
1458,1554,2,42.922,-78.814,Theft
1460,1556,2,42.908,-78.823,Breaking & Entering
1463,1559,2,42.947,-78.811,Assault
1465,1562,2,42.906,-78.817,Theft
1470,1567,2,42.924,-78.848,Breaking & Entering
1472,1570,2,42.944,-78.841,Theft of Vehicle
1481,1579,2,42.948,-78.829,Theft of Vehicle
1484,1583,2,42.947,-78.845,Robbery
1485,1584,2,42.919,-78.813,Theft of Vehicle
1493,1592,2,42.9,-78.82,Theft
1497,1597,2,42.911,-78.804,Assault
1500,1600,2,42.948,-78.827,Assault
1503,1603,2,42.924,-78.805,Theft of Vehicle
1511,1614,2,42.951,-78.829,Theft
1512,1615,2,42.941,-78.836,Theft
1513,1616,2,42.903,-78.837,Assault
1518,1621,2,42.935,-78.801,Sexual Offense
1519,1622,2,42.93,-78.81,Theft of Vehicle
1520,1623,2,42.91,-78.841,Homicide
1522,1625,2,42.915,-78.834,Assault
1528,1631,2,42.913,-78.842,Theft
1532,1635,2,42.903,-78.839,Theft of Vehicle
1534,1637,2,42.933,-78.846,Theft
1535,1638,2,42.935,-78.824,Robbery
1538,1644,2,42.935,-78.81,Assault
1539,1645,2,42.93,-78.808,Theft
1543,1649,2,42.9,-78.831,Robbery
1544,1650,2,42.913,-78.808,Assault
1545,1651,2,42.922,-78.822,Assault
1546,1652,2,42.929,-78.84,Assault
1551,1658,2,42.926,-78.813,Theft
1552,1660,2,42.931,-78.848,Theft of Vehicle
1560,1668,2,42.923,-78.833,Theft of Vehicle
1564,1672,2,42.934,-78.812,Assault
1565,1673,2,42.938,-78.85,Theft
1573,1681,2,42.946,-78.827,Theft
1574,1682,2,42.907,-78.84,Theft
1575,1683,2,42.92,-78.805,Theft
1583,1693,2,42.907,-78.8,Theft
1589,1700,2,42.913,-78.827,Assault
1590,1701,2,42.94,-78.823,Theft
1593,1705,2,42.949,-78.814,Theft
1595,1707,2,42.944,-78.81,Assault
1601,1713,2,42.951,-78.831,Breaking & Entering
1603,1716,2,42.948,-78.825,Theft of Vehicle
1604,1717,2,42.94,-78.816,Theft
1605,1718,2,42.928,-78.815,Breaking & Entering
1608,1721,2,42.935,-78.811,Theft
1614,1728,2,42.924,-78.829,Theft
1615,1729,2,42.919,-78.81,Breaking & Entering
1618,1732,2,42.918,-78.823,Assault
1623,1737,2,42.931,-78.802,Robbery
1626,1740,2,42.958,-78.832,Theft
1631,1745,2,42.925,-78.818,Assault
1632,1746,2,42.923,-78.807,Theft of Vehicle
1634,1748,2,42.937,-78.843,Theft of Vehicle
1635,1749,2,42.907,-78.837,Breaking & Entering
1638,1752,2,42.937,-78.799,Theft
1641,1755,2,42.948,-78.842,Theft
1643,1757,2,42.948,-78.842,Theft
1646,1761,2,42.932,-78.803,Theft
1647,1762,2,42.926,-78.816,Breaking & Entering
1649,1764,2,42.91,-78.815,Breaking & Entering
1653,1768,2,42.901,-78.825,Assault
1655,1770,2,42.941,-78.842,Theft
1658,1773,2,42.936,-78.829,Assault
1660,1776,2,42.918,-78.829,Sexual Offense
1667,1783,2,42.905,-78.814,Assault
1668,1784,2,42.914,-78.807,Theft
1669,1785,2,42.94,-78.816,Theft
1671,1787,2,42.923,-78.815,Theft
1675,1791,2,42.91,-78.832,Homicide
1678,1794,2,42.927,-78.845,Assault
1680,1797,2,42.919,-78.813,Theft
1684,1801,2,42.942,-78.814,Theft of Vehicle
1685,1802,2,42.934,-78.814,Assault
1690,1807,2,42.951,-78.827,Theft of Vehicle
1696,1813,2,42.943,-78.823,Theft of Vehicle
1699,1816,2,42.915,-78.822,Theft
1701,1818,2,42.937,-78.808,Theft of Vehicle
1702,1819,2,42.918,-78.802,Assault
1703,1820,2,42.94,-78.814,Theft
1704,1821,2,42.93,-78.849,Theft
1708,1825,2,42.915,-78.803,Breaking & Entering
1711,1828,2,42.912,-78.818,Theft
1714,1831,2,42.913,-78.846,Theft
1718,1835,2,42.927,-78.825,Theft
1720,1838,2,42.934,-78.837,Theft
1723,1841,2,42.942,-78.814,Theft
1731,1849,2,42.922,-78.831,Theft
1732,1850,2,42.939,-78.799,Breaking & Entering
1733,1851,2,42.945,-78.849,Theft
1736,1854,2,42.926,-78.816,Assault
1738,1856,2,42.91,-78.809,Theft of Vehicle
1749,1867,2,42.951,-78.831,Theft
1751,1869,2,42.927,-78.808,Assault
1753,1871,2,42.93,-78.814,Robbery
1760,1878,2,42.93,-78.807,Breaking & Entering
1762,1880,2,42.906,-78.834,Theft
1763,1881,2,42.919,-78.809,Assault
1764,1883,2,42.903,-78.831,Robbery
1766,1886,2,42.932,-78.803,Assault
1774,1894,2,42.931,-78.801,Theft
1780,1901,2,42.934,-78.847,Assault
1782,1903,2,42.933,-78.834,Theft of Vehicle
1786,1907,2,42.938,-78.816,Breaking & Entering
1791,1912,2,42.918,-78.829,Assault
1793,1914,2,42.921,-78.835,Assault
1795,1916,2,42.935,-78.803,Assault
1797,1918,2,42.945,-78.799,Assault
1798,1919,2,42.912,-78.83,Homicide
1811,1932,2,42.939,-78.835,Theft
1812,1933,2,42.912,-78.815,Assault
1818,1939,2,42.931,-78.811,Theft
1819,1940,2,42.934,-78.814,Assault
1823,1944,2,42.946,-78.808,Theft of Vehicle
1825,1946,2,42.945,-78.823,Assault
1828,1949,2,42.947,-78.813,Breaking & Entering
1832,1953,2,42.924,-78.803,Theft
1835,1957,2,42.911,-78.841,Theft of Vehicle
1836,1958,2,42.931,-78.801,Theft
1840,1962,2,42.958,-78.844,Theft
1841,1963,2,42.934,-78.819,Homicide
1842,1964,2,42.948,-78.842,Theft
1844,1966,2,42.925,-78.822,Robbery
1846,1968,2,42.95,-78.838,Theft of Vehicle
1852,1974,2,42.903,-78.839,Theft
1853,1975,2,42.916,-78.814,Assault
1854,1976,2,42.917,-78.803,Theft
1856,1978,2,42.938,-78.844,Theft
1860,1982,2,42.907,-78.824,Breaking & Entering
1861,1983,2,42.914,-78.828,Theft
1863,1986,2,42.907,-78.835,Assault
1868,1991,2,42.915,-78.839,Theft of Vehicle
1872,1995,2,42.915,-78.809,Robbery
1873,1996,2,42.944,-78.807,Theft of Vehicle
1875,1998,2,42.904,-78.836,Theft of Vehicle
1878,2001,2,42.914,-78.807,Breaking & Entering
1885,2009,2,42.951,-78.838,Sexual Offense
1887,2011,2,42.942,-78.815,Theft
1893,2017,2,42.91,-78.804,Assault
1896,2020,2,42.925,-78.824,Theft
1901,2025,2,42.927,-78.804,Robbery
1908,2033,2,42.931,-78.803,Assault
1909,2034,2,42.915,-78.8,Assault
1911,2036,2,42.903,-78.839,Theft
1912,2037,2,42.913,-78.814,Robbery
1916,2041,2,42.903,-78.832,Theft of Vehicle
1918,2043,2,42.916,-78.809,Theft
1922,2047,2,42.906,-78.813,Assault
1923,2048,2,42.944,-78.811,Assault
1929,2055,2,42.947,-78.817,Theft of Vehicle
1935,2063,2,42.939,-78.843,Theft
1937,2065,2,42.911,-78.801,Theft of Vehicle
1938,2066,2,42.923,-78.802,Theft of Vehicle
1939,2067,2,42.903,-78.839,Theft
1941,2069,2,42.947,-78.821,Theft
1945,2073,2,42.912,-78.812,Theft
1947,2075,2,42.922,-78.823,Theft
1948,2076,2,42.943,-78.81,Assault
1949,2078,2,42.927,-78.825,Assault
1952,2081,2,42.931,-78.802,Breaking & Entering
1953,2082,2,42.936,-78.839,Theft
1955,2084,2,42.92,-78.801,Robbery
1956,2085,2,42.921,-78.802,Homicide
1957,2086,2,42.946,-78.826,Theft of Vehicle
1961,2090,2,42.943,-78.823,Assault
1965,2094,2,42.918,-78.8,Assault
1972,2101,2,42.935,-78.836,Assault
1973,2102,2,42.917,-78.828,Theft
1974,2103,2,42.924,-78.815,Assault
1980,2109,2,42.926,-78.802,Theft of Vehicle
1987,2116,2,42.938,-78.847,Theft of Vehicle
1989,2119,2,42.936,-78.838,Theft of Vehicle
1993,2123,2,42.91,-78.815,Theft
1994,2124,2,42.944,-78.807,Theft
