,data_indexes,lables,Latitude,Longitude,Parent Incident Type
1,1,0,42.896,-78.886,Assault
4,4,0,42.874,-78.871,Robbery
7,7,0,42.907,-78.854,Theft
16,16,0,42.887,-78.873,Robbery
22,25,0,42.917,-78.863,Theft
25,28,0,42.919,-78.869,Sexual Offense
26,29,0,42.873,-78.86,Robbery
32,35,0,42.911,-78.851,Theft
34,37,0,42.906,-78.887,Theft of Vehicle
38,42,0,42.898,-78.888,Breaking & Entering
47,52,0,42.902,-78.891,Theft
48,53,0,42.901,-78.877,Assault
49,54,0,42.914,-78.886,Assault
52,57,0,42.9,-78.893,Theft
54,59,0,42.917,-78.886,Theft
59,65,0,42.89,-78.875,Theft
61,67,0,42.89,-78.875,Assault
67,73,0,42.888,-78.871,Theft
68,74,0,42.91,-78.858,Theft
70,76,0,42.891,-78.857,Theft
74,80,0,42.891,-78.874,Theft of Vehicle
76,82,0,42.896,-78.845,Theft
83,91,0,42.9,-78.882,Breaking & Entering
89,97,0,42.878,-78.857,Theft
93,101,0,42.916,-78.855,Theft of Vehicle
96,104,0,42.892,-78.881,Theft
97,105,0,42.91,-78.865,Assault
99,107,0,42.917,-78.889,Breaking & Entering
101,109,0,42.894,-78.873,Theft of Vehicle
113,122,0,42.907,-78.9,Robbery
114,123,0,42.886,-78.871,Theft
116,125,0,42.905,-78.89,Theft
117,127,0,42.922,-78.865,Breaking & Entering
123,133,0,42.888,-78.882,Theft
129,141,0,42.905,-78.893,Theft of Vehicle
131,143,0,42.912,-78.89,Assault
134,146,0,42.904,-78.888,Theft of Vehicle
139,152,0,42.913,-78.882,Theft
143,156,0,42.903,-78.869,Assault
147,160,0,42.919,-78.864,Theft
148,161,0,42.917,-78.887,Assault
152,165,0,42.91,-78.895,Theft
153,166,0,42.914,-78.885,Theft of Vehicle
157,170,0,42.893,-78.886,Assault
159,172,0,42.906,-78.888,Theft
162,175,0,42.874,-78.871,Theft
168,181,0,42.905,-78.877,Theft
170,184,0,42.916,-78.852,Assault
176,190,0,42.907,-78.885,Theft
178,192,0,42.898,-78.894,Robbery
180,194,0,42.917,-78.877,Robbery
182,196,0,42.891,-78.878,Robbery
183,197,0,42.908,-78.893,Theft of Vehicle
191,205,0,42.893,-78.879,Assault
192,206,0,42.916,-78.891,Theft of Vehicle
197,212,0,42.898,-78.854,Robbery
207,222,0,42.898,-78.89,Theft
209,224,0,42.912,-78.877,Homicide
218,234,0,42.913,-78.878,Breaking & Entering
225,241,0,42.899,-78.897,Theft
226,242,0,42.907,-78.888,Assault
231,247,0,42.882,-78.853,Assault
232,248,0,42.916,-78.89,Theft
233,249,0,42.907,-78.893,Theft of Vehicle
237,253,0,42.874,-78.866,Theft
242,258,0,42.899,-78.871,Breaking & Entering
243,259,0,42.901,-78.881,Theft
244,260,0,42.873,-78.863,Robbery
245,261,0,42.891,-78.866,Theft
246,262,0,42.894,-78.881,Theft
248,264,0,42.875,-78.871,Theft
250,266,0,42.875,-78.871,Theft
257,273,0,42.881,-78.857,Theft of Vehicle
259,275,0,42.915,-78.881,Theft of Vehicle
261,277,0,42.872,-78.864,Assault
263,279,0,42.89,-78.877,Theft of Vehicle
265,281,0,42.914,-78.88,Theft
267,283,0,42.89,-78.877,Theft of Vehicle
269,285,0,42.918,-78.877,Theft
271,287,0,42.915,-78.864,Theft of Vehicle
272,288,0,42.917,-78.852,Assault
274,290,0,42.908,-78.899,Theft
275,291,0,42.912,-78.871,Theft
276,292,0,42.873,-78.865,Theft
287,304,0,42.911,-78.877,Assault
288,305,0,42.897,-78.877,Theft
289,306,0,42.906,-78.852,Breaking & Entering
291,308,0,42.899,-78.848,Theft of Vehicle
293,311,0,42.882,-78.873,Assault
298,316,0,42.918,-78.89,Theft of Vehicle
300,319,0,42.914,-78.889,Theft
301,320,0,42.909,-78.889,Breaking & Entering
310,329,0,42.87,-78.868,Theft
314,333,0,42.911,-78.867,Theft
315,334,0,42.887,-78.873,Theft
316,335,0,42.898,-78.857,Assault
318,337,0,42.899,-78.87,Breaking & Entering
319,338,0,42.883,-78.861,Theft of Vehicle
320,339,0,42.901,-78.854,Assault
323,342,0,42.876,-78.871,Theft
327,346,0,42.902,-78.873,Theft
330,349,0,42.899,-78.87,Breaking & Entering
331,350,0,42.915,-78.892,Robbery
337,356,0,42.9,-78.889,Theft
347,368,0,42.909,-78.879,Theft
351,372,0,42.907,-78.894,Theft
352,373,0,42.897,-78.867,Robbery
353,374,0,42.911,-78.877,Theft
357,378,0,42.911,-78.886,Robbery
359,380,0,42.914,-78.877,Theft
365,386,0,42.902,-78.863,Assault
371,392,0,42.916,-78.851,Theft of Vehicle
374,396,0,42.883,-78.866,Robbery
375,397,0,42.9,-78.854,Theft
376,398,0,42.892,-78.877,Assault
380,402,0,42.886,-78.874,Theft
383,405,0,42.909,-78.887,Theft
385,407,0,42.874,-78.871,Theft
400,422,0,42.902,-78.867,Robbery
401,423,0,42.918,-78.887,Breaking & Entering
402,424,0,42.883,-78.875,Theft
405,427,0,42.884,-78.868,Theft
409,431,0,42.904,-78.871,Assault
414,436,0,42.913,-78.891,Assault
417,439,0,42.913,-78.873,Robbery
421,443,0,42.899,-78.872,Breaking & Entering
425,447,0,42.907,-78.867,Assault
429,451,0,42.896,-78.886,Theft
430,452,0,42.878,-78.88,Theft
435,457,0,42.917,-78.886,Breaking & Entering
445,468,0,42.915,-78.855,Theft of Vehicle
456,479,0,42.905,-78.882,Theft
460,484,0,42.897,-78.851,Theft
462,486,0,42.92,-78.852,Robbery
463,487,0,42.892,-78.883,Theft
470,496,0,42.89,-78.875,Assault
476,502,0,42.919,-78.882,Theft
480,507,0,42.914,-78.859,Theft of Vehicle
481,508,0,42.899,-78.841,Assault
489,516,0,42.906,-78.868,Theft
491,518,0,42.9,-78.877,Assault
493,520,0,42.918,-78.863,Assault
494,521,0,42.889,-78.871,Theft
496,523,0,42.912,-78.889,Theft of Vehicle
498,525,0,42.901,-78.865,Theft
499,526,0,42.911,-78.899,Assault
500,527,0,42.918,-78.856,Breaking & Entering
508,536,0,42.883,-78.87,Theft of Vehicle
510,538,0,42.898,-78.874,Theft
511,539,0,42.916,-78.86,Assault
512,540,0,42.902,-78.857,Breaking & Entering
517,545,0,42.902,-78.873,Theft
518,546,0,42.913,-78.851,Theft
520,549,0,42.891,-78.877,Theft of Vehicle
521,550,0,42.919,-78.877,Theft of Vehicle
525,554,0,42.905,-78.879,Theft
530,559,0,42.888,-78.882,Theft
534,563,0,42.916,-78.85,Robbery
535,564,0,42.919,-78.856,Theft of Vehicle
541,570,0,42.894,-78.886,Theft
542,571,0,42.917,-78.877,Theft of Vehicle
561,590,0,42.901,-78.851,Theft
563,592,0,42.912,-78.877,Theft
565,595,0,42.891,-78.863,Breaking & Entering
569,599,0,42.883,-78.878,Theft
571,601,0,42.919,-78.885,Breaking & Entering
572,602,0,42.906,-78.856,Theft
573,603,0,42.904,-78.884,Theft
574,604,0,42.911,-78.877,Theft
578,608,0,42.901,-78.886,Theft
584,614,0,42.874,-78.871,Theft
589,619,0,42.891,-78.873,Robbery
591,621,0,42.911,-78.86,Theft of Vehicle
600,631,0,42.903,-78.881,Theft
603,634,0,42.9,-78.867,Theft
604,635,0,42.919,-78.878,Theft of Vehicle
605,636,0,42.915,-78.857,Theft
606,637,0,42.9,-78.854,Robbery
620,654,0,42.92,-78.877,Robbery
621,655,0,42.897,-78.893,Assault
637,675,0,42.908,-78.867,Theft
645,683,0,42.889,-78.871,Assault
647,685,0,42.874,-78.871,Theft
648,686,0,42.896,-78.875,Theft of Vehicle
664,702,0,42.902,-78.873,Theft of Vehicle
672,710,0,42.918,-78.877,Theft
674,713,0,42.871,-78.86,Theft
681,720,0,42.918,-78.877,Theft
686,726,0,42.891,-78.884,Theft
689,729,0,42.911,-78.877,Theft of Vehicle
692,732,0,42.897,-78.877,Theft
694,734,0,42.888,-78.882,Theft of Vehicle
700,740,0,42.911,-78.874,Theft
702,742,0,42.911,-78.877,Theft
704,744,0,42.9,-78.875,Theft of Vehicle
706,746,0,42.897,-78.872,Breaking & Entering
709,749,0,42.899,-78.848,Theft
713,754,0,42.904,-78.881,Assault
714,755,0,42.893,-78.892,Theft
717,758,0,42.9,-78.85,Theft of Vehicle
720,761,0,42.891,-78.876,Theft
721,762,0,42.918,-78.883,Robbery
722,763,0,42.883,-78.873,Theft
725,766,0,42.915,-78.856,Theft of Vehicle
729,771,0,42.888,-78.882,Theft
730,772,0,42.913,-78.877,Theft
731,773,0,42.89,-78.877,Assault
732,774,0,42.92,-78.855,Breaking & Entering
734,776,0,42.91,-78.883,Assault
736,778,0,42.877,-78.866,Theft
742,784,0,42.912,-78.867,Assault
743,785,0,42.88,-78.88,Theft of Vehicle
746,788,0,42.9,-78.844,Theft of Vehicle
749,791,0,42.897,-78.893,Assault
750,792,0,42.911,-78.865,Theft
756,798,0,42.884,-78.868,Assault
757,799,0,42.902,-78.876,Breaking & Entering
758,800,0,42.896,-78.889,Theft
762,804,0,42.897,-78.901,Theft of Vehicle
764,807,0,42.895,-78.871,Theft
769,814,0,42.913,-78.888,Theft of Vehicle
770,815,0,42.913,-78.877,Theft
772,817,0,42.873,-78.865,Sexual Offense
774,820,0,42.897,-78.89,Theft
776,824,0,42.898,-78.845,Assault
778,826,0,42.914,-78.88,Assault
779,827,0,42.89,-78.877,Theft
782,830,0,42.891,-78.873,Theft
789,837,0,42.914,-78.887,Assault
794,842,0,42.91,-78.899,Theft of Vehicle
798,846,0,42.915,-78.891,Breaking & Entering
800,848,0,42.918,-78.888,Breaking & Entering
803,853,0,42.894,-78.884,Theft
806,856,0,42.891,-78.876,Theft of Vehicle
808,859,0,42.891,-78.88,Theft
822,873,0,42.915,-78.894,Breaking & Entering
824,875,0,42.915,-78.896,Breaking & Entering
826,877,0,42.891,-78.857,Breaking & Entering
831,882,0,42.906,-78.889,Theft of Vehicle
833,884,0,42.917,-78.863,Theft
835,886,0,42.893,-78.852,Theft
841,894,0,42.9,-78.88,Theft
842,895,0,42.87,-78.873,Theft
843,896,0,42.897,-78.871,Theft
844,897,0,42.903,-78.878,Breaking & Entering
848,901,0,42.902,-78.855,Robbery
851,904,0,42.909,-78.866,Breaking & Entering
853,906,0,42.911,-78.877,Theft of Vehicle
864,919,0,42.904,-78.878,Theft
867,922,0,42.91,-78.895,Assault
868,923,0,42.902,-78.875,Theft
870,925,0,42.914,-78.857,Breaking & Entering
872,927,0,42.915,-78.876,Theft of Vehicle
874,929,0,42.901,-78.888,Theft
881,937,0,42.894,-78.887,Theft
883,939,0,42.883,-78.867,Assault
884,940,0,42.907,-78.854,Robbery
887,943,0,42.89,-78.888,Theft
890,946,0,42.895,-78.877,Assault
893,949,0,42.904,-78.891,Theft
894,951,0,42.883,-78.857,Theft
897,954,0,42.901,-78.862,Theft
898,955,0,42.881,-78.872,Assault
901,958,0,42.874,-78.871,Theft
902,959,0,42.899,-78.877,Theft
904,961,0,42.917,-78.889,Breaking & Entering
908,965,0,42.885,-78.855,Theft
914,971,0,42.909,-78.878,Theft
917,974,0,42.915,-78.865,Theft
921,979,0,42.914,-78.89,Theft of Vehicle
926,984,0,42.919,-78.856,Breaking & Entering
935,993,0,42.903,-78.893,Assault
939,997,0,42.905,-78.881,Theft
942,1000,0,42.906,-78.892,Sexual Offense
945,1004,0,42.89,-78.883,Theft of Vehicle
946,1005,0,42.891,-78.875,Theft
949,1009,0,42.894,-78.853,Breaking & Entering
952,1012,0,42.922,-78.864,Theft
955,1015,0,42.911,-78.854,Robbery
956,1016,0,42.901,-78.887,Assault
958,1018,0,42.913,-78.877,Theft
962,1022,0,42.9,-78.878,Assault
963,1023,0,42.894,-78.846,Breaking & Entering
966,1026,0,42.897,-78.888,Theft
968,1028,0,42.914,-78.886,Theft
970,1030,0,42.907,-78.878,Breaking & Entering
981,1042,0,42.918,-78.877,Theft of Vehicle
982,1043,0,42.874,-78.871,Theft
990,1051,0,42.918,-78.884,Theft
993,1055,0,42.87,-78.858,Theft
995,1057,0,42.915,-78.885,Breaking & Entering
1003,1066,0,42.897,-78.851,Breaking & Entering
1005,1068,0,42.91,-78.898,Theft of Vehicle
1007,1070,0,42.913,-78.877,Theft
1009,1072,0,42.873,-78.856,Assault
1015,1079,0,42.908,-78.846,Breaking & Entering
1018,1082,0,42.904,-78.883,Theft
1022,1087,0,42.889,-78.883,Theft of Vehicle
1024,1089,0,42.905,-78.883,Theft of Vehicle
1029,1094,0,42.906,-78.892,Sexual Offense
1030,1095,0,42.905,-78.886,Theft
1032,1097,0,42.884,-78.88,Theft
1036,1101,0,42.896,-78.846,Theft
1047,1113,0,42.885,-78.855,Theft
1051,1117,0,42.919,-78.875,Theft of Vehicle
1053,1119,0,42.896,-78.886,Theft
1056,1122,0,42.916,-78.85,Robbery
1060,1128,0,42.881,-78.854,Theft
1061,1129,0,42.905,-78.86,Theft
1063,1133,0,42.915,-78.874,Theft
1071,1142,0,42.906,-78.854,Theft
1077,1148,0,42.91,-78.867,Robbery
1078,1149,0,42.911,-78.877,Theft
1080,1151,0,42.891,-78.878,Theft
1082,1153,0,42.901,-78.884,Theft
1085,1157,0,42.889,-78.879,Theft
1086,1158,0,42.915,-78.853,Robbery
1088,1160,0,42.922,-78.872,Assault
1089,1161,0,42.886,-78.874,Assault
1091,1164,0,42.893,-78.858,Assault
1095,1168,0,42.895,-78.883,Theft
1096,1169,0,42.865,-78.866,Robbery
1099,1173,0,42.902,-78.867,Theft
1100,1174,0,42.908,-78.897,Theft
1105,1179,0,42.9,-78.885,Theft
1107,1181,0,42.908,-78.878,Theft of Vehicle
1114,1188,0,42.9,-78.886,Theft
1121,1196,0,42.894,-78.882,Theft
1122,1197,0,42.897,-78.891,Assault
1138,1214,0,42.895,-78.877,Breaking & Entering
1146,1224,0,42.909,-78.9,Theft of Vehicle
1155,1233,0,42.893,-78.874,Assault
1157,1235,0,42.906,-78.862,Theft of Vehicle
1159,1237,0,42.897,-78.871,Theft
1171,1249,0,42.914,-78.865,Theft
1182,1263,0,42.901,-78.875,Theft of Vehicle
1184,1265,0,42.914,-78.888,Breaking & Entering
1188,1270,0,42.894,-78.873,Theft of Vehicle
1189,1271,0,42.911,-78.874,Assault
1199,1281,0,42.897,-78.893,Theft
1200,1282,0,42.895,-78.882,Assault
1214,1296,0,42.908,-78.878,Theft
1215,1297,0,42.91,-78.877,Theft of Vehicle
1220,1302,0,42.917,-78.881,Theft
1224,1306,0,42.915,-78.865,Theft
1239,1322,0,42.909,-78.899,Breaking & Entering
1243,1327,0,42.912,-78.852,Theft of Vehicle
1244,1328,0,42.898,-78.889,Assault
1248,1332,0,42.898,-78.89,Theft
1252,1336,0,42.895,-78.871,Theft
1259,1344,0,42.915,-78.854,Theft
1261,1346,0,42.909,-78.867,Theft of Vehicle
1266,1351,0,42.909,-78.885,Assault
1267,1352,0,42.918,-78.88,Breaking & Entering
1275,1360,0,42.911,-78.899,Theft
1284,1369,0,42.883,-78.861,Theft
1290,1375,0,42.874,-78.864,Theft
1293,1378,0,42.912,-78.89,Theft of Vehicle
1298,1383,0,42.906,-78.887,Theft
1305,1391,0,42.889,-78.876,Theft
1306,1392,0,42.909,-78.893,Theft of Vehicle
1307,1393,0,42.886,-78.877,Theft of Vehicle
1310,1396,0,42.912,-78.866,Theft
1317,1403,0,42.874,-78.864,Theft
1320,1406,0,42.915,-78.896,Assault
1321,1407,0,42.879,-78.87,Theft
1322,1409,0,42.882,-78.854,Theft of Vehicle
1330,1417,0,42.874,-78.871,Assault
1334,1421,0,42.895,-78.877,Theft of Vehicle
1336,1423,0,42.89,-78.872,Assault
1338,1425,0,42.883,-78.876,Theft
1345,1434,0,42.911,-78.886,Breaking & Entering
1348,1437,0,42.892,-78.877,Assault
1352,1441,0,42.899,-78.878,Theft of Vehicle
1354,1443,0,42.906,-78.877,Theft
1357,1446,0,42.888,-78.854,Assault
1361,1451,0,42.893,-78.877,Breaking & Entering
1369,1459,0,42.912,-78.886,Theft
1370,1460,0,42.894,-78.858,Assault
1371,1461,0,42.923,-78.868,Breaking & Entering
1381,1471,0,42.918,-78.854,Theft
1388,1479,0,42.898,-78.863,Theft
1389,1480,0,42.902,-78.85,Theft
1391,1482,0,42.901,-78.842,Assault
1394,1485,0,42.899,-78.872,Theft
1395,1486,0,42.874,-78.864,Theft
1398,1489,0,42.887,-78.874,Theft
1400,1491,0,42.909,-78.882,Theft of Vehicle
1408,1499,0,42.893,-78.868,Theft
1410,1501,0,42.903,-78.888,Breaking & Entering
1415,1506,0,42.902,-78.877,Assault
1416,1507,0,42.91,-78.884,Theft
1421,1513,0,42.9,-78.867,Theft
1427,1519,0,42.909,-78.867,Theft of Vehicle
1429,1521,0,42.912,-78.89,Breaking & Entering
1431,1523,0,42.907,-78.866,Assault
1432,1524,0,42.896,-78.886,Theft
1439,1533,0,42.909,-78.878,Theft
1441,1536,0,42.902,-78.871,Robbery
1456,1552,0,42.909,-78.878,Theft
1461,1557,0,42.913,-78.877,Theft
1462,1558,0,42.914,-78.877,Theft
1464,1560,0,42.873,-78.865,Assault
1466,1563,0,42.911,-78.891,Breaking & Entering
1468,1565,0,42.885,-78.878,Breaking & Entering
1469,1566,0,42.902,-78.881,Breaking & Entering
1471,1569,0,42.881,-78.853,Assault
1475,1573,0,42.905,-78.886,Breaking & Entering
1477,1575,0,42.892,-78.877,Assault
1483,1582,0,42.903,-78.892,Theft
1486,1585,0,42.91,-78.88,Theft
1487,1586,0,42.912,-78.881,Theft
1488,1587,0,42.901,-78.888,Breaking & Entering
1489,1588,0,42.913,-78.893,Assault
1498,1598,0,42.902,-78.878,Theft
1501,1601,0,42.908,-78.867,Breaking & Entering
1504,1604,0,42.917,-78.885,Robbery
1506,1607,0,42.899,-78.841,Theft
1508,1609,0,42.903,-78.89,Theft
1510,1612,0,42.912,-78.883,Theft
1516,1619,0,42.915,-78.85,Theft
1524,1627,0,42.89,-78.869,Robbery
1525,1628,0,42.91,-78.864,Breaking & Entering
1526,1629,0,42.888,-78.849,Breaking & Entering
1529,1632,0,42.908,-78.891,Theft
1530,1633,0,42.911,-78.866,Theft
1533,1636,0,42.904,-78.847,Assault
1536,1639,0,42.91,-78.877,Breaking & Entering
1540,1646,0,42.909,-78.872,Theft of Vehicle
1547,1653,0,42.917,-78.892,Theft
1549,1655,0,42.874,-78.866,Robbery
1550,1656,0,42.885,-78.874,Theft
1554,1662,0,42.893,-78.871,Assault
1555,1663,0,42.915,-78.852,Theft of Vehicle
1556,1664,0,42.898,-78.889,Robbery
1559,1667,0,42.899,-78.841,Theft
1563,1671,0,42.892,-78.878,Theft
1566,1674,0,42.92,-78.864,Breaking & Entering
1567,1675,0,42.901,-78.862,Assault
1568,1676,0,42.893,-78.853,Theft
1569,1677,0,42.916,-78.852,Assault
1570,1678,0,42.912,-78.89,Theft of Vehicle
1571,1679,0,42.891,-78.852,Theft
1572,1680,0,42.9,-78.878,Assault
1578,1686,0,42.886,-78.871,Assault
1579,1688,0,42.901,-78.853,Theft of Vehicle
1580,1689,0,42.896,-78.886,Theft
1586,1696,0,42.883,-78.861,Breaking & Entering
1587,1697,0,42.872,-78.856,Assault
1588,1698,0,42.905,-78.876,Theft
1598,1710,0,42.899,-78.892,Theft of Vehicle
1599,1711,0,42.916,-78.85,Robbery
1600,1712,0,42.887,-78.874,Theft
1606,1719,0,42.899,-78.892,Assault
1607,1720,0,42.92,-78.88,Theft
1609,1722,0,42.891,-78.875,Assault
1610,1723,0,42.918,-78.877,Theft
1611,1724,0,42.898,-78.848,Theft of Vehicle
1612,1725,0,42.874,-78.871,Assault
1617,1731,0,42.914,-78.849,Theft
1620,1734,0,42.875,-78.871,Theft
1621,1735,0,42.886,-78.877,Breaking & Entering
1622,1736,0,42.89,-78.871,Theft
1627,1741,0,42.87,-78.873,Assault
1630,1744,0,42.915,-78.871,Assault
1633,1747,0,42.897,-78.894,Breaking & Entering
1636,1750,0,42.898,-78.887,Theft
1637,1751,0,42.918,-78.877,Theft
1640,1754,0,42.894,-78.861,Assault
1644,1758,0,42.913,-78.877,Theft
1645,1759,0,42.892,-78.877,Assault
1652,1767,0,42.911,-78.886,Robbery
1659,1774,0,42.918,-78.877,Theft
1662,1778,0,42.899,-78.841,Assault
1664,1780,0,42.905,-78.89,Theft
1676,1792,0,42.893,-78.892,Theft
1677,1793,0,42.89,-78.888,Theft
1681,1798,0,42.88,-78.88,Theft
1689,1806,0,42.898,-78.844,Assault
1693,1810,0,42.905,-78.885,Theft
1694,1811,0,42.899,-78.896,Assault
1698,1815,0,42.887,-78.872,Breaking & Entering
1700,1817,0,42.886,-78.853,Theft
1705,1822,0,42.915,-78.893,Sexual Offense
1706,1823,0,42.909,-78.878,Theft
1712,1829,0,42.913,-78.877,Theft
1713,1830,0,42.907,-78.893,Breaking & Entering
1715,1832,0,42.913,-78.889,Assault
1719,1836,0,42.882,-78.857,Theft
1722,1840,0,42.911,-78.854,Robbery
1726,1844,0,42.908,-78.893,Assault
1727,1845,0,42.891,-78.885,Theft
1728,1846,0,42.919,-78.885,Robbery
1730,1848,0,42.885,-78.872,Theft of Vehicle
1739,1857,0,42.895,-78.871,Theft
1740,1858,0,42.901,-78.846,Breaking & Entering
1743,1861,0,42.908,-78.899,Theft
1746,1864,0,42.901,-78.881,Robbery
1748,1866,0,42.902,-78.881,Assault
1750,1868,0,42.9,-78.891,Assault
1754,1872,0,42.886,-78.862,Theft of Vehicle
1756,1874,0,42.902,-78.863,Theft of Vehicle
1759,1877,0,42.917,-78.863,Theft
1761,1879,0,42.897,-78.877,Theft
1767,1887,0,42.914,-78.891,Theft of Vehicle
1769,1889,0,42.913,-78.868,Assault
1773,1893,0,42.895,-78.89,Assault
1777,1897,0,42.909,-78.872,Theft of Vehicle
1778,1898,0,42.89,-78.847,Theft
1785,1906,0,42.894,-78.883,Theft of Vehicle
1788,1909,0,42.887,-78.874,Assault
1790,1911,0,42.885,-78.86,Theft
1796,1917,0,42.91,-78.898,Theft
1799,1920,0,42.894,-78.883,Assault
1802,1923,0,42.913,-78.877,Theft
1804,1925,0,42.916,-78.854,Theft
1808,1929,0,42.904,-78.876,Assault
1810,1931,0,42.911,-78.86,Theft
1816,1937,0,42.883,-78.873,Assault
1820,1941,0,42.895,-78.884,Theft of Vehicle
1824,1945,0,42.891,-78.877,Theft
1827,1948,0,42.902,-78.873,Theft
1833,1954,0,42.912,-78.884,Theft
1837,1959,0,42.903,-78.872,Theft
1839,1961,0,42.908,-78.851,Breaking & Entering
1847,1969,0,42.903,-78.864,Breaking & Entering
1848,1970,0,42.896,-78.854,Theft
1849,1971,0,42.919,-78.861,Theft of Vehicle
1850,1972,0,42.912,-78.868,Theft
1855,1977,0,42.896,-78.875,Assault
1858,1980,0,42.891,-78.857,Theft
1864,1987,0,42.881,-78.877,Theft
1867,1990,0,42.92,-78.86,Theft of Vehicle
1877,2000,0,42.908,-78.864,Breaking & Entering
1879,2002,0,42.913,-78.883,Theft of Vehicle
1881,2005,0,42.918,-78.863,Assault
1884,2008,0,42.885,-78.869,Breaking & Entering
1889,2013,0,42.893,-78.871,Robbery
1890,2014,0,42.904,-78.869,Theft
1894,2018,0,42.916,-78.879,Theft
1897,2021,0,42.916,-78.855,Breaking & Entering
1899,2023,0,42.886,-78.862,Theft of Vehicle
1905,2029,0,42.897,-78.875,Assault
1906,2030,0,42.912,-78.89,Theft
1907,2031,0,42.902,-78.873,Theft
1913,2038,0,42.907,-78.854,Theft
1914,2039,0,42.913,-78.877,Robbery
1917,2042,0,42.881,-78.853,Breaking & Entering
1920,2045,0,42.904,-78.868,Breaking & Entering
1924,2049,0,42.892,-78.861,Theft of Vehicle
1926,2051,0,42.909,-78.877,Breaking & Entering
1927,2052,0,42.892,-78.883,Theft
1930,2056,0,42.917,-78.863,Theft
1931,2057,0,42.912,-78.865,Assault
1934,2062,0,42.917,-78.85,Theft
1940,2068,0,42.891,-78.857,Theft of Vehicle
1946,2074,0,42.909,-78.878,Theft
1951,2080,0,42.883,-78.867,Robbery
1954,2083,0,42.9,-78.883,Theft
1958,2087,0,42.889,-78.86,Theft
1960,2089,0,42.903,-78.872,Theft
1963,2092,0,42.875,-78.871,Assault
1966,2095,0,42.901,-78.879,Theft of Vehicle
1967,2096,0,42.899,-78.897,Theft
1970,2099,0,42.909,-78.897,Assault
1971,2100,0,42.915,-78.895,Assault
1978,2107,0,42.908,-78.849,Theft
1986,2115,0,42.905,-78.868,Theft
1992,2122,0,42.868,-78.865,Breaking & Entering
1998,2128,0,42.88,-78.878,Theft
2001,2131,0,42.915,-78.877,Breaking & Entering
2002,2132,0,42.892,-78.847,Theft
2003,2133,0,42.912,-78.866,Theft
2004,2134,0,42.913,-78.877,Theft
2005,2135,0,42.899,-78.897,Assault
2006,2136,0,42.907,-78.882,Theft of Vehicle
2011,2141,0,42.904,-78.85,Theft of Vehicle
2019,2150,0,42.89,-78.88,Theft
2027,2159,0,42.898,-78.856,Robbery
2033,2167,0,42.914,-78.887,Assault
2045,2179,0,42.899,-78.85,Theft
2048,2182,0,42.902,-78.871,Theft
2050,2184,0,42.874,-78.871,Theft
2051,2185,0,42.874,-78.864,Theft of Vehicle
2052,2186,0,42.914,-78.874,Theft
2055,2189,0,42.899,-78.877,Robbery
2059,2193,0,42.912,-78.847,Theft
2069,2203,0,42.914,-78.89,Theft of Vehicle
2073,2207,0,42.884,-78.875,Assault
2079,2213,0,42.907,-78.852,Theft of Vehicle
2080,2214,0,42.911,-78.899,Theft of Vehicle
2093,2228,0,42.917,-78.854,Assault
2097,2232,0,42.883,-78.867,Theft of Vehicle
2098,2234,0,42.899,-78.888,Assault
2099,2235,0,42.888,-78.854,Theft
2101,2237,0,42.884,-78.882,Theft
2107,2243,0,42.893,-78.844,Assault
2110,2246,0,42.893,-78.847,Assault
2113,2249,0,42.914,-78.898,Theft
2114,2250,0,42.897,-78.885,Theft of Vehicle
2117,2254,0,42.9,-78.873,Breaking & Entering
2118,2255,0,42.902,-78.877,Theft
2121,2259,0,42.875,-78.871,Theft
2123,2261,0,42.887,-78.85,Assault
2125,2264,0,42.899,-78.85,Theft
2128,2268,0,42.914,-78.887,Theft
2134,2274,0,42.902,-78.873,Theft
2143,2283,0,42.893,-78.878,Theft
2145,2286,0,42.901,-78.865,Assault
2147,2288,0,42.899,-78.874,Robbery
2152,2293,0,42.919,-78.877,Theft of Vehicle
2153,2294,0,42.892,-78.878,Theft
2154,2295,0,42.902,-78.855,Breaking & Entering
2155,2296,0,42.907,-78.894,Theft
2158,2299,0,42.875,-78.871,Theft
2159,2300,0,42.907,-78.887,Assault
2163,2305,0,42.894,-78.861,Theft
2170,2312,0,42.889,-78.857,Assault
2173,2316,0,42.88,-78.88,Theft
2178,2322,0,42.899,-78.872,Theft
2187,2331,0,42.913,-78.851,Theft of Vehicle
2189,2333,0,42.911,-78.849,Robbery
2190,2334,0,42.904,-78.864,Assault
2191,2335,0,42.888,-78.882,Theft
2194,2339,0,42.896,-78.89,Breaking & Entering
2199,2344,0,42.892,-78.881,Theft of Vehicle
2204,2349,0,42.902,-78.857,Theft
2206,2352,0,42.915,-78.892,Theft
2211,2357,0,42.891,-78.884,Theft
2212,2358,0,42.894,-78.884,Assault
2213,2359,0,42.908,-78.864,Assault
2222,2368,0,42.915,-78.89,Theft
2228,2374,0,42.909,-78.848,Breaking & Entering
2231,2377,0,42.891,-78.857,Theft of Vehicle
2233,2379,0,42.874,-78.864,Theft
2234,2380,0,42.907,-78.891,Theft
2235,2381,0,42.892,-78.878,Theft
2236,2382,0,42.893,-78.871,Theft
2238,2384,0,42.912,-78.866,Theft
2240,2386,0,42.911,-78.86,Theft
2242,2388,0,42.909,-78.879,Theft
2243,2389,0,42.901,-78.842,Breaking & Entering
